Title,Url,ID
Call of the Abyss,https://store.steampowered.com/app/2232660/Call_of_the_Abyss/?snr=1_7_7_230_150_301,2232660
Tower Keepers,https://store.steampowered.com/app/881490/Tower_Keepers/?snr=1_7_7_230_150_301,881490
The fall of gods,https://store.steampowered.com/app/424170/The_fall_of_gods/?snr=1_7_7_230_150_301,424170
Mad Cat's World. Act - 1: Not by meat alone...,https://store.steampowered.com/app/954860/Mad_Cats_World_Act__1_Not_by_meat_alone/?snr=1_7_7_230_150_301,954860
My Night Job,https://store.steampowered.com/app/437100/My_Night_Job/?snr=1_7_7_230_150_301,437100
Chess 2: The Sequel,https://store.steampowered.com/app/314340/Chess_2_The_Sequel/?snr=1_7_7_230_150_301,314340
Ashes of Oahu,https://store.steampowered.com/app/671600/Ashes_of_Oahu/?snr=1_7_7_230_150_301,671600
救う(SHE SAVE),https://store.steampowered.com/app/657260/SHE_SAVE/?snr=1_7_7_230_150_301,657260
Green Elephant: Epilogue,https://store.steampowered.com/app/1217580/Green_Elephant_Epilogue/?snr=1_7_7_230_150_301,1217580
故鄉戰爭 HOMETOWN WAR,https://store.steampowered.com/app/1291250/_HOMETOWN_WAR/?snr=1_7_7_230_150_301,1291250
THE SOUL HUNTER,https://store.steampowered.com/app/1047140/THE_SOUL_HUNTER/?snr=1_7_7_230_150_301,1047140
Trigo,https://store.steampowered.com/app/1798600/Trigo/?snr=1_7_7_230_150_301,1798600
Campground Owner,https://store.steampowered.com/app/1787010/Campground_Owner/?snr=1_7_7_230_150_301,1787010
"Snake, snake, snake!",https://store.steampowered.com/app/857140/Snake_snake_snake/?snr=1_7_7_230_150_301,857140
Nana in the Dark,https://store.steampowered.com/app/736200/Nana_in_the_Dark/?snr=1_7_7_230_150_301,736200
Traveler's Bastion,https://store.steampowered.com/app/2194980/Travelers_Bastion/?snr=1_7_7_230_150_301,2194980
Stress explosion,https://store.steampowered.com/app/1291640/Stress_explosion/?snr=1_7_7_230_150_301,1291640
Sky Mercenaries,https://store.steampowered.com/app/336090/Sky_Mercenaries/?snr=1_7_7_230_150_301,336090
Commander: Conquest of the Americas,https://store.steampowered.com/app/49300/Commander_Conquest_of_the_Americas/?snr=1_7_7_230_150_301,49300
NEO Impossible Bosses,https://store.steampowered.com/app/676580/NEO_Impossible_Bosses/?snr=1_7_7_230_150_301,676580
The Treasures of Montezuma 5,https://store.steampowered.com/app/443370/The_Treasures_of_Montezuma_5/?snr=1_7_7_230_150_301,443370
PASHTET,https://store.steampowered.com/app/1010150/PASHTET/?snr=1_7_7_230_150_301,1010150
Traps N' Gemstones,https://store.steampowered.com/app/355140/Traps_N_Gemstones/?snr=1_7_7_230_150_301,355140
PLANNES,https://store.steampowered.com/app/560150/PLANNES/?snr=1_7_7_230_150_301,560150
DUEL,https://store.steampowered.com/app/725640/DUEL/?snr=1_7_7_230_150_301,725640
Fearful Symmetry & The Cursed Prince,https://store.steampowered.com/app/725080/Fearful_Symmetry__The_Cursed_Prince/?snr=1_7_7_230_150_301,725080
幻想四倍剣^2 悔悟棒の謎 / GensoYonbaiKen^2,https://store.steampowered.com/app/806720/2___GensoYonbaiKen2/?snr=1_7_7_230_150_301,806720
Robbie Swifthand and the Orb of Mysteries,https://store.steampowered.com/app/718010/Robbie_Swifthand_and_the_Orb_of_Mysteries/?snr=1_7_7_230_150_301,718010
白马非马 a white horse is not a horse,https://store.steampowered.com/app/1501970/_a_white_horse_is_not_a_horse/?snr=1_7_7_230_150_301,1501970
Concurrency,https://store.steampowered.com/app/636310/Concurrency/?snr=1_7_7_230_150_301,636310
TIMEframe,https://store.steampowered.com/app/340270/TIMEframe/?snr=1_7_7_230_150_301,340270
Crewsaders,https://store.steampowered.com/app/540870/Crewsaders/?snr=1_7_7_230_150_301,540870
Fritz Chess 14,https://store.steampowered.com/app/276750/Fritz_Chess_14/?snr=1_7_7_230_150_301,276750
Sword Daughter,https://store.steampowered.com/app/342450/Sword_Daughter/?snr=1_7_7_230_150_301,342450
Centralia: Homecoming,https://store.steampowered.com/app/1166740/Centralia_Homecoming/?snr=1_7_7_230_150_301,1166740
RoomESC- Secret of the Hidden Room: the Collaborator,https://store.steampowered.com/app/909370/RoomESC_Secret_of_the_Hidden_Room_the_Collaborator/?snr=1_7_7_230_150_301,909370
MARK'S LIFE,https://store.steampowered.com/app/1802210/MARKS_LIFE/?snr=1_7_7_230_150_301,1802210
Terrene - An Evidence Of Life Game,https://store.steampowered.com/app/1472600/Terrene__An_Evidence_Of_Life_Game/?snr=1_7_7_230_150_301,1472600
